0.000000e+00 1.074219e+00
1.000000e-01 4.784523e+00
2.000000e-01 1.205284e+01
3.000000e-01 2.364134e+01
4.000000e-01 3.857989e+01
5.000000e-01 5.553392e+01
6.000000e-01 7.232081e+01
7.000000e-01 8.512019e+01
8.000000e-01 1.053221e+02
9.000000e-01 1.300456e+02
1.000000e+00 1.540833e+02
1.100000e+00 1.737947e+02
1.200000e+00 1.959207e+02
1.300000e+00 1.960777e+02
1.400000e+00 2.204170e+02
1.500000e+00 2.392422e+02
1.600000e+00 2.406995e+02
1.700000e+00 2.524974e+02
1.800000e+00 2.603629e+02
1.900000e+00 2.715770e+02
2.000000e+00 2.740527e+02
2.100000e+00 2.997418e+02
2.200000e+00 3.012761e+02
2.300000e+00 2.974608e+02
2.400000e+00 3.263522e+02
2.500000e+00 3.067024e+02
2.600000e+00 3.258113e+02
2.700000e+00 3.270618e+02
2.800000e+00 3.554504e+02
2.900000e+00 3.706005e+02
3.000000e+00 4.113616e+02

